property_id,property_address,property_city,property_state,property_zip,property_county,property_type_detail,bedroom_count,bathroom_count,total_building_area_square_feet,lot_size_square_feet,year_built,estimated_value,last_sale_price,last_sale_date,zoning_code,total_assessed_value,mls_status,mls_listing_date,mls_listing_amount,borough
357,671 Bergen St,Brooklyn,NY,11238-6726,Kings,Triplex,6.0,6.0,3528.0,2040.0,2001.0,2878518.0,2650000.0,2022-04-12,R6,164640.0,Sold,2022-02-08,2788000.0,Brooklyn
358,170 Sumpter St,Brooklyn,NY,11233-2602,Kings,Duplex,5.0,4.0,2659.0,2125.0,1996.0,1232108.0,1029000.0,2020-09-09,R6B,62880.0,Sold,2020-02-21,1029000.0,Brooklyn
359,259 Nassau Ave,Brooklyn,NY,11222-3712,Kings,Duplex,4.0,3.0,2090.0,1900.0,1905.0,2826729.0,2845000.0,2024-11-26,R6B,96120.0,Off Market,2024-09-30,2700000.0,Brooklyn
360,351 Vernon Ave,Brooklyn,NY,11206-6780,Kings,Quadruplex,2.0,1.0,2996.0,1600.0,1931.0,1962051.0,2450000.0,2025-01-30,R6B,255960.0,Off Market,2025-02-11,3400.0,Brooklyn
361,392 Lorimer St,Brooklyn,NY,11206-1148,Kings,Triplex,2.0,1.0,2205.0,2108.0,1930.0,1916686.0,1900000.0,2024-10-15,R6B,114180.0,Off Market,2024-11-05,3995.0,Brooklyn
362,242 Woodbine St,Brooklyn,NY,11221-4746,Kings,Triplex,5.0,3.0,2430.0,1800.0,1920.0,1206913.0,1160000.0,2023-11-02,R6,93000.0,Sold,2023-09-07,1250000.0,Brooklyn
363,689 Madison St,Brooklyn,NY,11221-2811,Kings,Duplex,5.0,3.0,2052.0,1908.0,1899.0,718289.0,585000.0,2006-07-28,R6B,83880.0,Active,2024-12-05,575000.0,Brooklyn
364,820 Greene Ave,Brooklyn,NY,11221-1916,Kings,Duplex,7.0,4.0,3068.0,1783.0,1899.0,1817792.0,1300000.0,2021-01-29,R6B,84600.0,Sold,2020-01-09,1398000.0,Brooklyn
365,16A Dewey Pl,Brooklyn,NY,11233-3102,Kings,Duplex,2.0,1.0,1322.0,1673.0,1910.0,809995.0,850000.0,2023-05-01,R5B,39240.0,Sold,2022-10-11,825000.0,Brooklyn
366,6018 54th Pl,Maspeth,NY,11378-3305,Queens,Quadruplex,,,2850.0,2500.0,1915.0,1297344.0,1070000.0,2017-05-18,R4,210150.0,Sold,2017-01-24,1200000.0,Brooklyn
367,1160 Union St,Brooklyn,NY,11225-1512,Kings,Duplex,5.0,4.0,2706.0,1755.0,1915.0,1897149.0,2150000.0,2017-10-10,R6,83760.0,Off Market,2017-07-01,2199000.0,Brooklyn
368,198 Stuyvesant Ave,Brooklyn,NY,11221-1815,Kings,Duplex,5.0,4.0,2160.0,960.0,2009.0,1171086.0,918840.0,2019-12-03,R6A,68880.0,Sold,2019-05-25,899000.0,Brooklyn
369,7508 60th Pl,Ridgewood,NY,11385-6045,Queens,Duplex,3.0,3.0,1458.0,1603.0,1901.0,823414.0,730000.0,2020-12-11,R4-1,47940.0,Sold,2020-07-10,749000.0,Brooklyn
370,259 New York Ave,Brooklyn,NY,11216-4307,Kings,Duplex,5.0,4.0,3300.0,1890.0,1905.0,2107967.0,1550000.0,2022-07-01,R6,97560.0,Active,2024-02-28,2450000.0,Brooklyn
371,101 Pulaski St,Brooklyn,NY,11206-7355,Kings,Triplex,6.0,4.0,2151.0,2000.0,2005.0,2228380.0,461089.0,2007-12-28,R6B,74100.0,Active,2024-05-02,2750000.0,Brooklyn
372,6425 Palmetto St,Ridgewood,NY,11385-3326,Queens,Triplex,5.0,3.0,3300.0,2000.0,1920.0,1126786.0,950000.0,2018-01-02,R5B,76680.0,Sold,2017-01-20,998000.0,Brooklyn
373,193 Schaefer St,Brooklyn,NY,11207-1215,Kings,Duplex,5.0,3.0,1280.0,1600.0,1925.0,1207659.0,810000.0,2019-01-03,R6,67140.0,Off Market,2024-11-18,995000.0,Brooklyn
374,698 Macon St,Brooklyn,NY,11233-1314,Kings,Triplex,7.0,8.0,3240.0,1800.0,1899.0,2588377.0,999500.0,2023-08-22,R6B,106140.0,Pending,2024-09-03,2695000.0,Brooklyn
375,17 1st Pl,Brooklyn,NY,11231-3401,Kings,Triplex,,0.0,5298.0,2900.0,1930.0,3497745.0,3125000.0,2019-11-01,R6B,263520.0,Off Market,,0.0,Brooklyn
376,99 Somers St,Brooklyn,NY,11233-2805,Kings,Duplex,4.0,2.0,1936.0,1625.0,1910.0,627738.0,625000.0,2025-01-24,R6,58380.0,Off Market,2024-12-06,645000.0,Brooklyn
377,371 Kosciuszko St,Brooklyn,NY,11221-6666,Kings,Duplex,5.0,5.0,2700.0,1600.0,2004.0,931930.0,1400000.0,2024-11-13,R6A,97440.0,Off Market,2023-08-08,1599999.0,Brooklyn
378,757 Jefferson Ave,Brooklyn,NY,11221-8320,Kings,Duplex,4.0,2.0,2693.0,1942.0,1899.0,2286791.0,172000.0,2000-03-02,R6B,99840.0,Off Market,,0.0,Brooklyn
379,1847 Prospect Pl,Brooklyn,NY,11233-4714,Kings,Duplex,6.0,3.0,3000.0,2555.0,1899.0,811559.0,480000.0,2013-09-03,R6,57240.0,Off Market,2018-06-27,999000.0,Brooklyn
380,6332 60th Pl,Ridgewood,NY,11385-2041,Queens,Duplex,,,2120.0,1900.0,1910.0,1009497.0,1060000.0,2020-10-14,R5B,61020.0,Sold,2020-08-02,1180000.0,Brooklyn
381,203 Cornelia St,Brooklyn,NY,11221-8630,Kings,Triplex,,,2430.0,1800.0,1910.0,2297826.0,,2024-05-02,R6,91080.0,Sold,2022-11-16,995000.0,Brooklyn
382,8072 59th St,Ridgewood,NY,11385-6706,Queens,Duplex,5.0,4.0,2000.0,2475.0,2004.0,1245844.0,955000.0,2019-08-07,R4-1,67440.0,Sold,2018-12-09,949000.0,Brooklyn
383,58 Madison St,Brooklyn,NY,11238-2003,Kings,Duplex,5.0,4.0,2880.0,1250.0,1901.0,2833907.0,2712500.0,2024-01-16,R6B,145620.0,Sold,2023-10-17,2712500.0,Brooklyn
384,601 Bainbridge St,Brooklyn,NY,11233-5877,Kings,Triplex,6.0,3.0,2430.0,1800.0,1901.0,1430087.0,1850.0,2018-03-04,R6,76320.0,Sold,2009-12-06,0.0,Brooklyn
385,426 Chauncey St,Brooklyn,NY,11233-5798,Kings,Triplex,7.0,4.0,3135.0,1900.0,1899.0,1386217.0,1380000.0,2024-12-27,R6,73860.0,Off Market,2022-06-21,1599000.0,Brooklyn
386,6149 55th St,Maspeth,NY,11378-3527,Queens,Duplex,3.0,1.0,1440.0,1600.0,1930.0,848917.0,899999.0,2023-07-10,R4,28805.0,Sold,2023-01-16,899999.0,Brooklyn
387,30 Herkimer St,Brooklyn,NY,11216-2707,Kings,Duplex,5.0,4.0,3270.0,1855.0,1899.0,2549365.0,1600000.0,2022-09-27,R6B,101880.0,Sold,2022-07-02,1699000.0,Brooklyn
388,1263 Putnam Ave,Brooklyn,NY,11221-5047,Kings,Duplex,6.0,2.0,2850.0,1910.0,1990.0,1078289.0,,2020-10-19,R6,62640.0,Sold,2016-03-28,969000.0,Brooklyn
389,87 Granite St,Brooklyn,NY,11207-2963,Kings,Triplex,8.0,7.0,3180.0,2000.0,2008.0,1643602.0,,2013-02-26,R6,67140.0,Active,2025-02-25,1790000.0,Brooklyn
390,168 S 4th St,Brooklyn,NY,11211-5365,Kings,Quadruplex,9.0,4.0,3360.0,1449.0,1910.0,915493.0,475000.0,2010-08-06,M12R6,482760.0,Off Market,,3000000.0,Brooklyn
391,2234 Pacific St,Brooklyn,NY,11233-6663,Kings,Duplex,4.0,2.0,1980.0,2751.0,1901.0,1078205.0,,2020-06-09,R6,58980.0,Active,2024-02-08,999000.0,Brooklyn
392,345 Saratoga Ave,Brooklyn,NY,11233-6517,Kings,Duplex,5.0,3.0,2700.0,2258.0,2003.0,940347.0,849000.0,2019-09-17,R6,41880.0,,,0.0,Brooklyn
393,1358 Herkimer St,Brooklyn,NY,11233-6132,Kings,Triplex,,,2565.0,1537.0,1910.0,945907.0,1250000.0,2021-07-22,R5,53400.0,Off Market,,0.0,Brooklyn
394,185 Tompkins Ave,Brooklyn,NY,11206-6851,Kings,Duplex,4.0,3.0,1980.0,2670.0,1991.0,1244015.0,2999900.0,2024-12-03,R6A,75300.0,Off Market,2020-09-14,1795000.0,Brooklyn
395,829 Putnam Ave,Brooklyn,NY,11221-2848,Kings,Quadruplex,10.0,4.0,3293.0,2000.0,1931.0,2776175.0,,2023-04-04,R6B,365400.0,Off Market,,0.0,Brooklyn
396,1425 Prospect Pl,Brooklyn,NY,11213-3595,Kings,Triplex,8.0,6.0,2700.0,2555.0,2004.0,1055327.0,855000.0,2024-11-22,R6,75060.0,Off Market,2016-04-15,1250000.0,Brooklyn
397,133 Grove St,Brooklyn,NY,11221-4405,Kings,Triplex,8.0,8.0,3000.0,2000.0,1931.0,2410755.0,1170000.0,2023-09-01,R6,58800.0,Active,2024-07-31,2880000.0,Brooklyn
398,342 Thomas S Boyland St,Brooklyn,NY,11233-4721,Kings,Duplex,6.0,5.0,2907.0,1520.0,2005.0,1237647.0,900000.0,2015-10-07,R6,60600.0,Active,2024-10-01,1245000.0,Brooklyn
399,30 Gunther Pl,Brooklyn,NY,11233-3207,Kings,Duplex,5.0,4.0,2160.0,1313.0,1901.0,1079185.0,1320000.0,2023-05-19,R5,55380.0,Off Market,2023-02-02,1349995.0,Brooklyn
400,457 Putnam Ave,Brooklyn,NY,11221-1076,Kings,Duplex,5.0,4.0,4068.0,2000.0,1899.0,2541912.0,1675000.0,2021-01-05,R6B,189540.0,,,0.0,Brooklyn
401,5922 Catalpa Ave,Ridgewood,NY,11385-4461,Queens,Triplex,8.0,3.0,3102.0,2017.0,1910.0,1381194.0,1462750.0,2025-02-05,R5B,70080.0,Sold,2024-07-24,1395000.0,Brooklyn
402,1128 Bushwick Ave,Brooklyn,NY,11221-4851,Kings,Triplex,8.0,3.0,2814.0,1400.0,1910.0,1216838.0,1150000.0,2023-04-20,R6,83460.0,,,0.0,Brooklyn
403,720 Fulton St,Brooklyn,NY,11238-6487,Kings,Triplex,6.0,4.0,2700.0,2424.0,1995.0,2210681.0,1999999.0,2021-11-09,R7-2,122940.0,Sold,2021-01-15,2075000.0,Brooklyn
404,38 Dodworth St,Brooklyn,NY,11221-2514,Kings,Duplex,7.0,4.0,2816.0,2288.0,1901.0,844093.0,,2024-09-11,R6,67980.0,Off Market,2024-06-06,1495000.0,Brooklyn
405,6335 60th Pl,Ridgewood,NY,11385-2040,Queens,Duplex,5.0,2.0,2320.0,2017.0,1925.0,1454919.0,1290000.0,2019-01-09,R5B,71820.0,Sold,2018-08-24,1399000.0,Brooklyn
406,478 Lafayette Ave,Brooklyn,NY,11205-4809,Kings,Duplex,4.0,2.0,2288.0,1800.0,1899.0,1962418.0,1900000.0,2024-02-07,R6B,82440.0,Off Market,2021-11-17,3700.0,Brooklyn
407,1262 Sterling Pl,Brooklyn,NY,11213-2887,Kings,Triplex,7.0,3.0,2465.0,1991.0,1899.0,1811310.0,,2022-03-15,R6,83100.0,Canceled,2024-02-02,1988000.0,Brooklyn
408,37 Jewel St,Brooklyn,NY,11222-3580,Kings,Triplex,3.0,3.0,2600.0,1667.0,1901.0,2847572.0,157000.0,1995-03-21,R6B,143700.0,Active,2024-07-18,2880000.0,Brooklyn
409,2337 Dean St,Brooklyn,NY,11233-4301,Kings,Duplex,4.0,2.0,1480.0,2572.0,1901.0,783881.0,,2023-01-13,R6,40920.0,Pending,2024-01-18,799000.0,Brooklyn
410,553 Kosciuszko St,Brooklyn,NY,11221-2309,Kings,Duplex,4.0,2.0,1953.0,1550.0,1899.0,1291506.0,865000.0,2017-03-24,R6B,84060.0,Sold,2016-05-11,899999.0,Brooklyn
411,1340 Herkimer St,Brooklyn,NY,11233-3324,Kings,Triplex,5.0,3.0,2565.0,1710.0,1910.0,1104793.0,1050000.0,2023-05-23,R5,48840.0,Sold,2023-02-27,1099000.0,Brooklyn
412,869 Saint Marks Ave,Brooklyn,NY,11213-1539,Kings,Quadruplex,5.0,6.0,3150.0,3117.0,1905.0,2196648.0,2015000.0,2022-03-14,R6,372150.0,Sold,2021-10-08,2650000.0,Brooklyn
413,30 Howard Ave,Brooklyn,NY,11221-4125,Kings,Triplex,6.0,3.0,2700.0,1580.0,2002.0,1295274.0,1150000.0,2019-07-17,R6B,64140.0,,,0.0,Brooklyn
414,970 Madison St,Brooklyn,NY,11221-4806,Kings,Triplex,8.0,5.0,2814.0,1875.0,1901.0,1636940.0,1445000.0,2019-06-25,R6,96360.0,,,0.0,Brooklyn
415,746 Onderdonk Ave,Ridgewood,NY,11385-2935,Queens,Duplex,4.0,3.0,2750.0,2323.0,1930.0,1058304.0,1010000.0,2019-07-30,R6B,62160.0,Sold,2019-02-12,999000.0,Brooklyn
416,446 Hancock St,Brooklyn,NY,11233-1059,Kings,Triplex,3.0,1.0,3200.0,2000.0,1899.0,1744129.0,1765725.0,2018-06-11,R6B,109080.0,Off Market,2017-10-31,0.0,Brooklyn
417,6069 Putnam Ave,Ridgewood,NY,11385-4529,Queens,Duplex,4.0,3.0,2000.0,1330.0,1910.0,989873.0,521500.0,2011-08-25,R5B,64800.0,Off Market,2021-04-23,0.0,Brooklyn
418,649 Saint Marks Ave,Brooklyn,NY,11216-3604,Kings,Quadruplex,,,4080.0,2505.0,1910.0,1754408.0,1713000.0,2024-02-01,R6B,452700.0,Sold,2023-08-19,1790000.0,Brooklyn
419,294 Albany Ave,Brooklyn,NY,11213-3544,Kings,Triplex,6.0,6.0,2928.0,2000.0,1901.0,2534416.0,2350000.0,2022-07-18,R6,114960.0,Off Market,2024-03-29,3600000.0,Brooklyn
420,7246 66th Pl,Ridgewood,NY,11385-6948,Queens,Triplex,7.0,4.0,3232.0,2490.0,1965.0,1894879.0,,,R5B,62160.0,Active,2024-10-31,1874990.0,Brooklyn
421,1194 Halsey St,Brooklyn,NY,11207-1207,Kings,Triplex,,,2700.0,2000.0,1925.0,870322.0,825000.0,2023-04-04,R6,91860.0,Sold,2022-10-17,925000.0,Brooklyn
422,1468 Carroll St,Brooklyn,NY,11213-4514,Kings,Duplex,4.0,3.0,1664.0,2000.0,1910.0,1188842.0,1450000.0,2018-11-21,R4,60480.0,,,0.0,Brooklyn
423,1416 Lincoln Pl,Brooklyn,NY,11213-4177,Kings,Duplex,6.0,2.0,2280.0,2375.0,1920.0,1005309.0,999000.0,2024-07-18,R6,59940.0,Sold,2023-09-28,1100000.0,Brooklyn
424,6814 65th St,Ridgewood,NY,11385-5254,Queens,Duplex,5.0,3.0,2124.0,1858.0,1915.0,860517.0,940000.0,2021-06-29,R5B,56400.0,Sold,2021-03-03,925000.0,Brooklyn
425,505 Vandervoort Ave,Brooklyn,NY,11222-5321,Kings,Duplex,4.0,3.0,1920.0,2000.0,1910.0,1520710.0,1350000.0,2021-03-11,M1-1,87840.0,Off Market,2014-10-08,1650000.0,Brooklyn
426,1425 Hancock St,Brooklyn,NY,11237-6106,Kings,Duplex,5.0,3.0,3300.0,2000.0,1910.0,1283475.0,1150000.0,2019-07-01,R6,75120.0,Sold,2019-02-23,1275000.0,Brooklyn
427,239 Withers St,Brooklyn,NY,11211-1513,Kings,Duplex,5.0,3.0,1928.0,2000.0,1920.0,1851689.0,1990000.0,2018-08-21,R6B,98760.0,Off Market,2015-10-17,1899000.0,Brooklyn
428,552 Lexington Ave,Brooklyn,NY,11221-1805,Kings,Duplex,4.0,5.0,2001.0,1667.0,1899.0,2253593.0,,2023-02-01,R6B,78660.0,Sold,2022-06-12,2250000.0,Brooklyn
429,627 Willoughby Ave,Brooklyn,NY,11206-7723,Kings,Quadruplex,4.0,1.0,2700.0,2000.0,1931.0,2827007.0,2800000.0,2024-11-21,R6B,232200.0,Off Market,2024-03-04,2990000.0,Brooklyn
430,143 Noble St,Brooklyn,NY,11222-6310,Kings,Quadruplex,4.0,4.0,2830.0,2358.0,1930.0,6342638.0,,2023-04-04,R6B,762480.0,Off Market,2019-07-16,0.0,Brooklyn
431,490 Monroe St,Brooklyn,NY,11221-6993,Kings,Triplex,8.0,3.0,3040.0,1900.0,1905.0,1940290.0,1825000.0,2021-03-19,R6B,123420.0,,,0.0,Brooklyn
432,2016 Menahan St,Ridgewood,NY,11385-1935,Queens,Duplex,3.0,3.0,2002.0,3000.0,1910.0,983517.0,1190000.0,2023-08-07,R5B,62940.0,Sold,2023-04-05,1100000.0,Brooklyn
433,273 Madison St,Brooklyn,NY,11216-5747,Kings,Duplex,5.0,7.0,3520.0,2000.0,1910.0,3423081.0,3250000.0,2023-05-16,R6B,117240.0,Sold,2023-01-27,3385000.0,Brooklyn
434,1284 Putnam Ave,Brooklyn,NY,11221-5061,Kings,Duplex,5.0,3.0,1839.0,1750.0,1910.0,1096911.0,810000.0,2014-08-18,R6,69540.0,Active,2025-02-14,1074999.0,Brooklyn
435,318 Marion St,Brooklyn,NY,11233-2404,Kings,Duplex,5.0,4.0,2677.0,2613.0,1997.0,1424126.0,1205000.0,2022-01-10,R6,68400.0,Sold,2021-04-13,1269000.0,Brooklyn
436,265 Midwood St,Brooklyn,NY,11225-5407,Kings,Triplex,,,2176.0,2000.0,1915.0,1728811.0,1700000.0,2024-04-29,R6,103620.0,Sold,2023-12-04,1800000.0,Brooklyn
437,151 Diamond St,Brooklyn,NY,11222-3007,Kings,Duplex,3.0,3.0,1764.0,1800.0,1901.0,1894840.0,1875000.0,2024-06-19,R6B,78000.0,Sold,2024-04-01,1799999.0,Brooklyn
438,677 Macon St,Brooklyn,NY,11233-1517,Kings,Duplex,6.0,3.0,3368.0,1800.0,1899.0,1795701.0,1800000.0,2024-11-26,R6B,113040.0,Sold,2024-01-18,1945000.0,Brooklyn
439,6119 Linden St,Ridgewood,NY,11385-3322,Queens,Duplex,5.0,3.0,3444.0,2000.0,1925.0,945665.0,995000.0,2023-05-23,R5B,59400.0,Sold,2022-12-02,1189000.0,Brooklyn
440,598 16th St,Brooklyn,NY,11218-1181,Kings,Triplex,11.0,7.0,3560.0,2425.0,1925.0,2779694.0,2750000.0,2024-10-08,R6A,165960.0,Pending,2023-06-28,2899999.0,Brooklyn
441,1328 Jefferson Ave,Brooklyn,NY,11221-5311,Kings,Duplex,5.0,3.0,1710.0,1900.0,1899.0,1167352.0,1200000.0,2021-11-30,R6,65160.0,,,0.0,Brooklyn
442,80 Conselyea St,Brooklyn,NY,11211-2212,Kings,Duplex,4.0,4.0,2280.0,1892.0,1899.0,2267525.0,2560000.0,2019-09-26,R6B,120240.0,Sold,2019-04-09,2500000.0,Brooklyn
443,5914 Summerfield St,Ridgewood,NY,11385-5937,Queens,Duplex,1.0,1.0,3420.0,2733.0,1910.0,1021503.0,1160000.0,2020-03-25,R5B,60780.0,Sold,2019-11-06,1299000.0,Brooklyn
444,274 Lafayette Ave,Brooklyn,NY,11238-1208,Kings,Triplex,5.0,3.0,3360.0,2000.0,1899.0,4126883.0,2400000.0,2013-07-17,R6B,203760.0,Pending,2025-02-14,3995000.0,Brooklyn
445,191A Vernon Ave,Brooklyn,NY,11206-6578,Kings,Triplex,,,3376.0,1875.0,1899.0,1846087.0,,2021-03-09,R6B,119340.0,,,0.0,Brooklyn
446,634 Monroe St,Brooklyn,NY,11221-2208,Kings,Triplex,6.0,3.0,2040.0,1700.0,1899.0,1743177.0,1530000.0,2021-03-24,R6B,99720.0,Sold,2020-10-27,1530000.0,Brooklyn
447,6949 62nd St,Ridgewood,NY,11385-5215,Queens,Duplex,5.0,3.0,3186.0,2200.0,1925.0,1074602.0,1086000.0,2021-01-11,R5B,64140.0,Off Market,2019-09-17,1050000.0,Brooklyn
448,142 George St,Brooklyn,NY,11237-1911,Kings,Duplex,5.0,3.0,2148.0,2080.0,1989.0,1249335.0,668000.0,2016-07-28,R6,78780.0,Off Market,2018-07-26,1350000.0,Brooklyn
449,899 Hancock St,Brooklyn,NY,11233-1473,Kings,Duplex,,0.0,2856.0,2025.0,1992.0,1209564.0,1031000.0,2022-06-14,R6B,58140.0,Off Market,,0.0,Brooklyn
450,595 Van Buren St,Brooklyn,NY,11221-3704,Kings,Duplex,5.0,4.0,2040.0,1750.0,1901.0,1848811.0,1818000.0,2024-05-10,R6,87300.0,Expired,2023-11-20,1800000.0,Brooklyn
451,733 Putnam Ave,Brooklyn,NY,11221-2107,Kings,Triplex,7.0,6.0,3344.0,1858.0,1905.0,2847508.0,2800000.0,2024-04-30,R6B,106440.0,Sold,2023-10-05,2800000.0,Brooklyn
452,1316 Prospect Pl,Brooklyn,NY,11213-2301,Kings,Duplex,5.0,12.0,2064.0,2000.0,1910.0,1008196.0,,2024-06-26,R6,55260.0,Sold,2017-04-11,950000.0,Brooklyn
453,264 Ainslie St,Brooklyn,NY,11211-5174,Kings,Triplex,6.0,4.0,2000.0,2500.0,1899.0,2512429.0,2400000.0,2023-12-19,R6B,118260.0,Off Market,2023-10-02,2495000.0,Brooklyn
454,10 Monaco Pl,Brooklyn,NY,11233-6093,Kings,Triplex,,0.0,2565.0,1853.0,1910.0,1139736.0,408333.0,2019-08-22,R5,54060.0,Off Market,,0.0,Brooklyn
455,707 Humboldt St,Brooklyn,NY,11222-6972,Kings,Duplex,6.0,5.0,2394.0,1330.0,1899.0,2745758.0,2700000.0,2024-04-26,R6B,114900.0,Off Market,2023-11-11,2750000.0,Brooklyn
456,66 Clermont Ave,Brooklyn,NY,11205-2307,Kings,Duplex,6.0,7.0,2760.0,2000.0,2015.0,3400352.0,2875000.0,2022-05-27,R5B,165240.0,Sold,2021-10-08,2900000.0,Brooklyn
457,85 Halsey St,Brooklyn,NY,11216-1902,Kings,Triplex,,6.0,3868.0,1950.0,1901.0,2176629.0,2300000.0,2025-03-06,R6A,159240.0,Sold,2024-07-23,2300000.0,Brooklyn
458,434 MacDonough St,Brooklyn,NY,11233-1107,Kings,Triplex,6.0,3.0,3144.0,2000.0,1910.0,1659483.0,775000.0,2024-10-09,R6B,95100.0,Canceled,2024-11-06,1700000.0,Brooklyn
459,972 Madison St,Brooklyn,NY,11221-4806,Kings,Triplex,8.0,4.0,2814.0,1875.0,1910.0,2241101.0,1245000.0,2023-11-08,R6,83460.0,Sold,2023-06-15,1399000.0,Brooklyn
460,7822 61st St,Ridgewood,NY,11385-6808,Queens,Duplex,5.0,3.0,1214.0,2547.0,1920.0,790299.0,837000.0,2022-06-30,R5,44880.0,,,0.0,Brooklyn
461,427 Metropolitan Ave,Brooklyn,NY,11211-6064,Kings,Triplex,8.0,3.0,2820.0,1423.0,1901.0,1871884.0,1725000.0,2022-03-17,R6,134100.0,Sold,2021-04-01,1950000.0,Brooklyn
462,7932 60th Ln,Ridgewood,NY,11385-6054,Queens,Duplex,5.0,2.0,1848.0,2000.0,1910.0,811322.0,990000.0,2023-04-13,R5,51060.0,Sold,2022-10-27,990000.0,Brooklyn
463,167 Underhill Ave,Brooklyn,NY,11238-4405,Kings,Triplex,5.0,4.0,3536.0,1867.0,1899.0,3062452.0,2995000.0,2024-02-06,R6B,192600.0,Sold,2023-09-26,2775000.0,Brooklyn
464,290 Chauncey St,Brooklyn,NY,11233-2307,Kings,Duplex,5.0,5.0,2100.0,2100.0,2002.0,1177176.0,765300.0,2017-06-20,R6B,61620.0,Pending,2024-07-24,1200000.0,Brooklyn
465,6404 68th Ave,Ridgewood,NY,11385-4642,Queens,Duplex,5.0,2.0,3462.0,2000.0,1910.0,1156466.0,1215000.0,2025-02-01,R5B,61740.0,Sold,2024-10-23,1178888.0,Brooklyn
466,206 Wilson Ave,Brooklyn,NY,11237-3759,Kings,Triplex,8.0,4.0,2811.0,1250.0,2006.0,1287294.0,729000.0,2007-09-26,R6,99840.0,Off Market,2024-06-17,1708000.0,Brooklyn
467,1290 Pacific St,Brooklyn,NY,11216-3104,Kings,Duplex,6.0,5.0,4518.0,5721.0,1899.0,3326754.0,3300000.0,2024-08-26,R6,164820.0,Expired,2024-03-20,3995000.0,Brooklyn
468,111 Woodbine St,Brooklyn,NY,11221-8672,Kings,Duplex,7.0,3.0,2700.0,2000.0,1910.0,1303082.0,1250000.0,2021-10-06,R6,81480.0,Off Market,2024-03-29,3999.0,Brooklyn
469,915 Greene Ave,Brooklyn,NY,11221-2314,Kings,Duplex,,3.0,3180.0,2000.0,1899.0,1542405.0,1599000.0,2022-11-16,R6A,87660.0,Sold,2022-07-20,1599000.0,Brooklyn
470,20 Strong Pl,Brooklyn,NY,11231-3728,Kings,Quadruplex,6.0,5.0,2160.0,1829.0,1900.0,2862893.0,3800000.0,2019-11-14,R6,576180.0,Pending,2024-03-25,4495000.0,Brooklyn
471,5414 Andrews Ave,Maspeth,NY,11378-3315,Queens,Duplex,4.0,3.0,2400.0,1840.0,1920.0,881202.0,880000.0,2022-08-18,R4,66900.0,Sold,2022-02-25,899000.0,Brooklyn
472,7123 68th St,Ridgewood,NY,11385-7061,Queens,Duplex,5.0,2.0,2320.0,1900.0,1910.0,846037.0,725000.0,2016-07-14,R5B,53520.0,Sold,2016-03-16,749000.0,Brooklyn
473,5932 Grove St,Ridgewood,NY,11385-2635,Queens,Duplex,5.0,2.0,3300.0,2002.0,1910.0,1161060.0,1015000.0,2019-08-12,R5B,89100.0,Sold,2018-12-19,1070000.0,Brooklyn
474,127 George St,Brooklyn,NY,11237-1908,Kings,Duplex,5.0,3.0,2148.0,2080.0,1989.0,1322141.0,1500000.0,2021-08-03,R6,78480.0,,,0.0,Brooklyn
475,798 Halsey St,Brooklyn,NY,11233-1323,Kings,Duplex,5.0,5.0,2160.0,1800.0,1899.0,2315865.0,2275000.0,2024-05-11,R5B,75360.0,Sold,2023-09-21,2275000.0,Brooklyn
476,206 Vanderbilt Ave,Brooklyn,NY,11205-5239,Kings,Duplex,6.0,6.0,1640.0,2153.0,1900.0,3517229.0,2800000.0,2015-04-13,R6B,126540.0,Off Market,2024-03-22,4800000.0,Brooklyn
477,1065 Sterling Pl,Brooklyn,NY,11213-2502,Kings,Duplex,6.0,3.0,3320.0,1900.0,1915.0,2406155.0,1205000.0,2023-01-25,R6,121680.0,Sold,2022-08-29,1800000.0,Brooklyn
478,1161 Halsey St,Brooklyn,NY,11207-1208,Kings,Duplex,7.0,4.0,2200.0,2000.0,1905.0,1338140.0,1400000.0,2019-06-10,R6,67080.0,Sold,2015-01-24,799000.0,Brooklyn
479,1194 Saint Johns Pl,Brooklyn,NY,11213-2729,Kings,Triplex,5.0,4.0,2526.0,1941.0,1899.0,1974756.0,1730000.0,2020-09-17,R6,82140.0,,,0.0,Brooklyn
480,917 Lincoln Pl,Brooklyn,NY,11213-3332,Kings,Duplex,6.0,4.0,3432.0,2015.0,1905.0,2199079.0,2200000.0,2022-08-19,R6,111480.0,,,0.0,Brooklyn
481,851 Putnam Ave,Brooklyn,NY,11221-2817,Kings,Duplex,4.0,3.0,2700.0,2000.0,1899.0,2310720.0,1715000.0,2023-10-25,R6B,95340.0,Sold,2023-07-05,1715000.0,Brooklyn
482,680 Onderdonk Ave,Ridgewood,NY,11385-2941,Queens,Triplex,10.0,4.0,3300.0,2000.0,1920.0,1065727.0,998000.0,2021-08-09,R6B,79680.0,,,0.0,Brooklyn
483,55 Duffield St,Brooklyn,NY,11201-2007,Kings,Triplex,4.0,4.0,3120.0,1300.0,1899.0,2301758.0,705000.0,2004-10-25,R6B,157980.0,Off Market,2024-01-04,2450000.0,Brooklyn
484,547 16th St,Brooklyn,NY,11215-5914,Kings,Duplex,4.0,2.0,1644.0,2500.0,1965.0,2301414.0,,,R5B,119220.0,Active,2024-12-31,2349000.0,Brooklyn
