property_id,property_address,property_city,property_state,property_zip,property_county,property_type_detail,bedroom_count,bathroom_count,total_building_area_square_feet,lot_size_square_feet,year_built,estimated_value,last_sale_price,last_sale_date,zoning_code,total_assessed_value,mls_status,mls_listing_date,mls_listing_amount,borough
152,322 E 19th St,New York,NY,10003-2800,New York,Apartment House (5+ Units),,,5253.0,1840.0,1910.0,986300.0,43000.0,1995-05-31,R7B,579771.0,,,0,Manhattan
153,424 W 53rd St,New York,NY,10019-5681,New York,Apartment House (5+ Units),,,8500.0,2500.0,1956.0,3173874.0,,1994-12-20,R8,846270.0,,,0,Manhattan
154,431 E 82nd St,New York,NY,10028-6062,New York,Cooperative Unit,1.0,1.0,10560.0,2554.0,1910.0,6148102.0,,,R8B,1102182.0,Off Market,,0,Manhattan
155,857 5th Ave Fl 9,New York,NY,10065-5860,New York,Cooperative Unit,3.0,9.0,72930.0,5625.0,1962.0,7130500.0,7145250.0,2023-06-20,R10,,Sold,2022-11-01,7145250,Manhattan
156,1200 Broadway,New York,NY,10001-4485,New York,Cooperative Unit,,,101808.0,13975.0,1906.0,2456924.0,4585000.0,2024-08-19,M1-6,10587330.0,,,0,Manhattan
157,10 Gracie Sq,New York,NY,10028-8031,New York,Cooperative Unit,6.0,5.0,230940.0,21250.0,1930.0,10648361.0,6600000.0,2022-06-23,R10A,22551930.0,Off Market,,0,Manhattan
158,275 E 7th St,New York,NY,10009-6025,New York,Apartment House (5+ Units),,,6294.0,2169.0,1900.0,942855.0,1175000.0,2019-08-06,R8B,54746.0,,,0,Manhattan
159,48 W 86th St,New York,NY,10024-3627,New York,Cooperative Unit,3.0,4.0,9205.0,2554.0,1900.0,2449456.0,1975000.0,2010-08-26,R10A,856604.0,Sold,2008-05-29,0,Manhattan
160,22 W 76th St,New York,NY,10023-1557,New York,Cooperative Unit,,,10424.0,2554.0,1900.0,721032.0,650000.0,2020-06-02,R8B,841893.0,Off Market,,0,Manhattan
161,110 Forsyth St,New York,NY,10002-5151,New York,Cooperative Unit,,,20798.0,5000.0,1900.0,6532206.0,800000.0,2020-01-22,C44A,1174500.0,,,0,Manhattan
162,333 E 95th St,New York,NY,10128-5787,New York,Apartment House (5+ Units),,,16243.0,3523.0,1986.0,6386228.0,4750000.0,2015-01-15,R8,1771290.0,,,0,Manhattan
163,32 E 4th St,New York,NY,10003-7024,New York,Apartment House (5+ Units),,,6201.0,2278.0,1900.0,3149739.0,1660000.0,2017-02-21,M15R7X,438040.0,,,0,Manhattan
164,7 W 73rd St,New York,NY,10023-3113,New York,Apartment House (5+ Units),,,7503.0,2043.0,1900.0,685674.0,2000000.0,2000-07-18,R8B,1104840.0,,,0,Manhattan
165,59 W 71st St,New York,NY,10023-4111,New York,Cooperative Unit,,,54976.0,8327.0,1924.0,,,,R8B,4598180.0,Off Market,,0,Manhattan
166,111 E 67th St,New York,NY,10065-5901,New York,Cooperative Unit,0.0,0.0,166862.0,25104.0,1931.0,6529064.0,,,R8B,18602100.0,Off Market,,0,Manhattan
167,415 E 12th St,New York,NY,10009-4073,New York,Cooperative Unit,2.0,1.0,9794.0,2260.0,1900.0,3478633.0,200000.0,2021-06-29,R8B,520560.0,Off Market,,0,Manhattan
168,9 5th Ave Fl 8S,New York,NY,10017-2496,New York,Cooperative Unit,,,392071.0,37566.0,1955.0,,,,R10,,,,0,Manhattan
169,9 5th Ave Fl 8R,New York,NY,10017-2496,New York,Cooperative Unit,,,392071.0,37566.0,1955.0,,,,R10,,,,0,Manhattan
170,10 W 86th St,New York,NY,10024-3606,New York,Cooperative Unit,3.0,3.0,66227.0,6334.0,1925.0,,2850000.0,2019-02-02,R10A,5907780.0,Sold,2018-06-13,0,Manhattan
171,204 W 78th St,New York,NY,10024-6614,New York,Cooperative Unit,,,14015.0,3576.0,1920.0,515683.0,,,C27A,1703380.0,Off Market,,0,Manhattan
172,276 E 7th St,New York,NY,10009-6048,New York,Cooperative Unit,,,13248.0,2772.0,1920.0,5136303.0,2500.0,2020-02-11,R8B,1191510.0,,,0,Manhattan
173,438 W 23rd St,New York,NY,10011-2165,New York,Cooperative Unit,,,7077.0,2444.0,1900.0,2589854.0,,,R7B,857498.0,Off Market,,0,Manhattan
174,223 E 4th St,New York,NY,10009-7221,New York,Cooperative Unit,,,12636.0,2900.0,1937.0,4758211.0,1150000.0,2019-06-25,R7B,898110.0,Sold,,0,Manhattan
175,13 Jones St,New York,NY,10014,New York,Cooperative Unit,1.0,2.0,36760.0,4910.0,1930.0,645930.0,605000.0,2021-12-23,R6,3720780.0,Off Market,2011-02-20,0,Manhattan
176,66 W 83rd St,New York,NY,10024-5254,New York,Cooperative Unit,,,6326.0,1839.0,1900.0,395346.0,,,R8B,798650.0,Off Market,,0,Manhattan
177,340 E 72nd St,New York,NY,10021-4768,New York,Cooperative Unit,3.0,3.0,90247.0,8513.0,1930.0,4312906.0,4950000.0,2024-05-21,R10A,9408180.0,,,0,Manhattan
178,41 W 10th St,New York,NY,10011-9242,New York,Cooperative Unit,1.0,1.0,6540.0,2321.0,1900.0,992638.0,998000.0,2022-08-11,R6,813404.0,Off Market,2022-04-22,0,Manhattan
179,1445 1st Ave,New York,NY,10021-3002,New York,Cooperative Unit,,,386435.0,35975.0,1966.0,725000.0,725000.0,2024-10-11,C2-8,37963000.0,Off Market,,0,Manhattan
180,16 E 17th St,New York,NY,10003-1951,New York,Cooperative Unit,2.0,3.0,17314.0,2300.0,1900.0,2674162.0,2600233.0,2019-05-15,M15M,1086696.0,Off Market,2018-09-07,0,Manhattan
181,406 W 47th St,New York,NY,10036-2305,New York,Cooperative Unit,3.0,1.0,10520.0,2761.0,1901.0,4737602.0,577500.0,2023-10-02,R8,1147230.0,Off Market,,0,Manhattan
182,141 Amsterdam Ave,New York,NY,10023-5026,New York,Cooperative Unit,,,386850.0,31450.0,1962.0,,480000.0,2024-11-14,C4-7,50156430.0,Off Market,,0,Manhattan
183,1270 3rd Ave,New York,NY,10021-3656,New York,Cooperative Unit,,,177975.0,11749.0,1958.0,,780000.0,2023-11-28,C1-9,17571889.0,,,0,Manhattan
184,475 W 22nd St,New York,NY,10011-2549,New York,Cooperative Unit,,,9839.0,3241.0,1900.0,2549849.0,2500000.0,2023-06-29,R7B,876096.0,Sold,,0,Manhattan
185,228 E 11th St,New York,NY,10003-7301,New York,Apartment House (5+ Units),,,4172.0,1493.0,1900.0,4137802.0,,,R8B,228726.0,,,0,Manhattan
186,162 Avenue C,New York,NY,10009,New York,Cooperative Unit,,,553660.0,133729.0,1950.0,,31113.0,2020-12-31,R7-2,14111100.0,Off Market,,0,Manhattan
187,11 E 87th St,New York,NY,10128-0527,New York,Cooperative Unit,2.0,2.0,78700.0,10066.0,1954.0,626341.0,1869150.0,2017-12-07,R8B,7845260.0,,,0,Manhattan
188,137 Greene St,New York,NY,10012-3285,New York,Cooperative Unit,,,19309.0,3670.0,1900.0,1234340.0,,,M15R7X,1529834.0,Off Market,,0,Manhattan
189,577 2nd Ave,New York,NY,10016-6377,New York,Apartment House (5+ Units),,,30658.0,4934.0,1915.0,19471872.0,15600000.0,2021-07-30,C18A,3580920.0,,,0,Manhattan
190,207 E 37th St,New York,NY,10016-3160,New York,Apartment House (5+ Units),1.0,1.0,36020.0,7583.0,1925.0,2716885.0,24800000.0,2021-09-30,C1-9,3989280.0,Off Market,,0,Manhattan
191,213 E 37th St,New York,NY,10016-3103,New York,Apartment House (5+ Units),1.0,1.0,20269.0,2716.0,1925.0,2217802.0,24800000.0,2021-09-30,C1-9,2764020.0,Off Market,,0,Manhattan
192,25 Sutton Pl S,New York,NY,10022-2441,New York,Cooperative Unit,2.0,2.0,537750.0,40400.0,1959.0,,1100000.0,2024-02-09,R10,56349182.0,Off Market,2024-10-13,1895000,Manhattan
193,1095 Madison Ave,New York,NY,10028-0309,New York,Cooperative Unit,,,81125.0,9293.0,1912.0,,1636000.0,2024-07-26,C5-1,10395450.0,,,0,Manhattan
194,498 W 55th St,New York,NY,10019-3533,New York,Cooperative Unit,,,35625.0,10062.0,1920.0,530241.0,480000.0,2020-12-21,C2-7,3077820.0,,,0,Manhattan
195,261 W 94th St,New York,NY,10025-6945,New York,Cooperative Unit,,,38800.0,22663.0,1921.0,2382532.0,2275000.0,2021-04-16,R8,4566420.0,,,0,Manhattan
196,3 E 71st St,New York,NY,10021-4154,New York,Cooperative Unit,1.0,1.0,80860.0,10216.0,1948.0,4361941.0,4350000.0,2022-11-30,R8B,9368370.0,Off Market,2024-10-07,5495000,Manhattan
197,110 E 36th St,New York,NY,10016-3464,New York,Cooperative Unit,0.0,0.0,40000.0,4937.0,1958.0,,,,R8B,4603540.0,Off Market,,0,Manhattan
198,37 W 93rd St,New York,NY,10025-7608,New York,Cooperative Unit,,,53478.0,7550.0,1920.0,2660705.0,2550000.0,2021-02-02,R7-2,3281360.0,,,0,Manhattan
199,261 W 22nd St,New York,NY,10011-2750,New York,Cooperative Unit,,,24462.0,5554.0,1917.0,,,,R8B,2688994.0,,,0,Manhattan
200,311 E 3rd St 1,New York,NY,10009-7810,New York,Cooperative Unit,,,20076.0,4783.0,1920.0,466812.0,468000.0,2023-09-28,R8B,,,,0,Manhattan
201,12 W 17th St,New York,NY,10011-5766,New York,Cooperative Unit,3.0,2.0,30240.0,2760.0,1925.0,,3800000.0,2021-12-28,C64A,3424050.0,Off Market,,0,Manhattan
202,2 E 70th St,New York,NY,10021-4913,New York,Cooperative Unit,4.0,6.0,71697.0,5848.0,1927.0,12086494.0,11000000.0,2022-04-06,R10,9317860.0,,,0,Manhattan
203,450 Washington St,New York,NY,10013-1800,New York,Highrise Apartment,,,305542.0,36858.0,2007.0,2009193.0,1950000.0,2024-01-11,C63A,,Off Market,2024-04-12,1750000,Manhattan
204,353 W 20th St,New York,NY,10011-3394,New York,Apartment House (5+ Units),,,3884.0,1702.0,1900.0,5494929.0,4950000.0,2014-02-19,R7B,502914.0,,,0,Manhattan
205,220 E 67th St,New York,NY,10065-6255,New York,Cooperative Unit,3.0,2.0,100600.0,12050.0,1964.0,1329210.0,1025000.0,2019-10-16,R8B,10535490.0,Off Market,,0,Manhattan
206,487 Amsterdam Ave,New York,NY,10024-4627,New York,Cooperative Unit,2.0,1.0,9100.0,2550.0,1900.0,584449.0,560000.0,2022-05-20,C27A,440491.0,Off Market,,0,Manhattan
207,347 W 44th St,New York,NY,10036-5408,New York,Cooperative Unit,1.0,1.0,10600.0,2711.0,1930.0,441160.0,,,C6-2,1365600.0,Off Market,,0,Manhattan
208,30 3rd Ave,New York,NY,10003-5504,New York,Cooperative Unit,,,261940.0,20165.0,1965.0,1345696.0,510000.0,2023-11-07,C62A,30746070.0,Off Market,,0,Manhattan
209,119 E 84th St,New York,NY,10028-0939,New York,Cooperative Unit,2.0,2.0,48387.0,7304.0,1926.0,664265.0,,,R8B,4490450.0,,,0,Manhattan
210,134 Eldridge St,New York,NY,10002-3713,New York,Cooperative Unit,2.0,1.0,8070.0,2185.0,1900.0,6391559.0,860000.0,2022-02-07,C44A,179459.0,Off Market,2011-02-25,0,Manhattan
211,113 Prince St,New York,NY,10012-3161,New York,Cooperative Unit,2.0,2.0,49170.0,9453.0,1895.0,1895476.0,4500000.0,2022-03-03,M15R7X,6523890.0,Sold,2021-11-30,4500000,Manhattan
212,14 Jay St Fl 3,New York,NY,10013-2849,New York,Cooperative Unit,2.0,2.0,17168.0,2218.0,1920.0,2621186.0,2475000.0,2020-12-22,C6-2A,,Off Market,2018-04-26,0,Manhattan
213,260 W End Ave,New York,NY,10023-3614,New York,Cooperative Unit,,,102571.0,8716.0,1925.0,2009664.0,,,C46A,11184838.0,Off Market,,0,Manhattan
214,965 5th Ave,New York,NY,10075-1709,New York,Cooperative Unit,,,113150.0,10575.0,1938.0,3306477.0,60840.0,2021-04-21,R10,14206571.0,Off Market,,0,Manhattan
215,46 W 96th St,New York,NY,10025-6524,New York,Cooperative Unit,,,21258.0,5035.0,1910.0,877236.0,,,R9,1588410.0,Off Market,,0,Manhattan
216,1344 1st Ave,New York,NY,10021-4404,New York,Cooperative Unit,,,159403.0,11544.0,1961.0,433768.0,410000.0,2022-04-19,R10A,16360680.0,Off Market,,0,Manhattan
217,9 5th Ave Fl 10OP,New York,NY,10017-2496,New York,Cooperative Unit,,,392071.0,37566.0,1955.0,3375286.0,,,R10,,,,0,Manhattan
218,311 E 87th St,New York,NY,10128,New York,Cooperative Unit,1.0,1.0,113000.0,23463.0,1959.0,305000.0,305000.0,2024-10-22,R8B,9909440.0,Sold,,0,Manhattan
219,815 Park Ave,New York,NY,10021-3276,New York,Cooperative Unit,5.0,5.0,101056.0,8330.0,1917.0,643258.0,600000.0,2021-07-15,R10,11210350.0,Off Market,,0,Manhattan
220,147 3rd Ave,New York,NY,10003-2523,New York,Cooperative Unit,,,58000.0,10317.0,1960.0,,1540000.0,2023-12-11,C19A,6722801.0,,,0,Manhattan
221,112 W 79th St,New York,NY,10024-6402,New York,Cooperative Unit,,,99292.0,9604.0,1925.0,,3190000.0,2022-08-15,R10A,10395720.0,,,0,Manhattan
222,9 5th Ave Fl 7U,New York,NY,10017-2496,New York,Cooperative Unit,,,392071.0,37566.0,1955.0,1456076.0,1395000.0,2019-07-30,R10,,,,0,Manhattan
223,712 Broadway,New York,NY,10003-9507,New York,Cooperative Unit,,,64326.0,6870.0,1895.0,3138659.0,2997000.0,2021-04-09,M15R9A,7924410.0,Off Market,,0,Manhattan
224,1334 3rd Ave,New York,NY,10075-0500,New York,Cooperative Unit,,,215106.0,17875.0,1957.0,155101.0,1550000.0,2023-11-16,C1-9,25935540.0,Canceled,2024-10-02,150000,Manhattan
225,975 Lexington Ave,New York,NY,10021-5103,New York,Cooperative Unit,,,88829.0,10039.0,1927.0,632694.0,625000.0,2024-08-26,R9X,10906110.0,Off Market,,0,Manhattan
226,124 E 91st St,New York,NY,10128-1652,New York,Cooperative Unit,,,19986.0,4194.0,1910.0,595591.0,,,R8B,2342862.0,Off Market,,0,Manhattan
227,106 Suffolk St,New York,NY,10002-3333,New York,Cooperative Unit,3.0,1.0,10000.0,2530.0,1920.0,1043657.0,,,R7A,200126.0,Off Market,2008-05-01,0,Manhattan
228,210 E 21st St,New York,NY,10010-7416,New York,Cooperative Unit,,,14673.0,3680.0,1910.0,414743.0,,,R8B,2117620.0,,,0,Manhattan
229,1217 Madison Ave,New York,NY,10128-0508,New York,Cooperative Unit,,,181011.0,16560.0,1930.0,1637354.0,1290000.0,2025-01-24,R10,23633510.0,Off Market,,0,Manhattan
230,1172 Park Ave,New York,NY,10128-1213,New York,Cooperative Unit,2.0,2.0,121642.0,10570.0,1926.0,4565059.0,4386000.0,2019-10-21,R10,11835270.0,Off Market,,0,Manhattan
231,571 Hudson St,New York,NY,10014-2119,New York,Cooperative Unit,,,22671.0,3605.0,1911.0,1490287.0,,,C1-6,2848860.0,,,0,Manhattan
232,239 E 2nd St,New York,NY,10009-8072,New York,Apartment House (5+ Units),,,7300.0,1850.0,1900.0,2786185.0,,,R8A,361846.0,,,0,Manhattan
233,229 E 28th St,New York,NY,10016-8507,New York,Cooperative Unit,,1.0,44912.0,9875.0,1962.0,339000.0,320000.0,2024-04-11,R8B,5626750.0,Active,2025-02-06,339000,Manhattan
234,220 E 54th St,New York,NY,10022-4837,New York,Cooperative Unit,0.0,0.0,115020.0,15062.0,1962.0,446078.0,,2021-07-20,C1-9,12116880.0,Off Market,,0,Manhattan
235,52 King St,New York,NY,10014-4960,New York,Cooperative Unit,,,4305.0,2093.0,1900.0,3377651.0,3325000.0,2024-02-01,R6,791194.0,Off Market,,0,Manhattan
236,23 Greenwich Ave,New York,NY,10014,New York,Cooperative Unit,,,142941.0,13422.0,1961.0,,800000.0,2024-08-14,C1-6,22737510.0,,,0,Manhattan
237,278 W 86th St,New York,NY,10024-3135,New York,Cooperative Unit,,,6165.0,2043.0,1910.0,6139657.0,520000.0,2015-07-12,R10A,431677.0,Sold,,0,Manhattan
238,457 Park Ave S,New York,NY,10016,New York,Apartment House (5+ Units),,,15140.0,3100.0,1910.0,14451162.0,14825624.0,2022-09-30,C64A,3110600.0,,,0,Manhattan
239,79 7th Ave,New York,NY,10011,New York,Cooperative Unit,,,126134.0,18085.0,1938.0,,3125000.0,2024-09-25,C63A,15483630.0,Off Market,,0,Manhattan
240,435 E 85th St,New York,NY,10028-6339,New York,Cooperative Unit,1.0,2.0,35000.0,12775.0,1958.0,319147.0,310000.0,2022-11-14,R8B,4107420.0,Off Market,,0,Manhattan
241,342 W 72nd St,New York,NY,10023-2620,New York,Cooperative Unit,,,199502.0,19425.0,1904.0,3022388.0,2950000.0,2023-05-10,R8B,23626293.0,Off Market,,0,Manhattan
242,134 W 81st St,New York,NY,10024-5949,New York,Cooperative Unit,2.0,2.0,5415.0,1839.0,1900.0,1674457.0,1600000.0,2019-09-13,R8B,748835.0,Off Market,2011-06-21,0,Manhattan
243,53 E 66th St,New York,NY,10065-6148,New York,Cooperative Unit,4.0,3.0,77511.0,11045.0,1924.0,2871760.0,1125000.0,2023-03-08,R8B,9816300.0,Off Market,2018-09-12,0,Manhattan
244,173 Riverside Dr,New York,NY,10024-1615,New York,Cooperative Unit,,,380920.0,31475.0,1926.0,1669387.0,1622500.0,2024-06-17,R10A,29325510.0,Sold,,0,Manhattan
245,128 E 16th St,New York,NY,10003-3505,New York,Cooperative Unit,,,17312.0,4896.0,1920.0,1836432.0,2796750.0,2017-05-25,R8B,1903588.0,Off Market,,0,Manhattan
246,150 E 83rd St,New York,NY,10028-1942,New York,Cooperative Unit,1.0,1.0,11930.0,2605.0,1920.0,404342.0,430000.0,2016-07-15,R8B,1300130.0,Off Market,2019-04-10,0,Manhattan
247,1634 1st Ave,New York,NY,10028-4305,New York,Cooperative Unit,,,207546.0,14275.0,1962.0,615190.0,615000.0,2024-08-29,C1-9,19979190.0,Off Market,,0,Manhattan
248,519 E 87th St,New York,NY,10128-7663,New York,Cooperative Unit,,1.0,9040.0,2508.0,1910.0,,,,R8B,981070.0,Off Market,2008-11-26,0,Manhattan
249,313 E 84th St,New York,NY,10028-4444,New York,Cooperative Unit,2.0,1.0,8878.0,2554.0,1925.0,370280.0,275000.0,2019-12-12,R8B,1035990.0,Sold,,0,Manhattan
250,224 Riverside Dr,New York,NY,10025-6824,New York,Cooperative Unit,3.0,1.0,25270.0,5000.0,1910.0,1322847.0,,,R10A,1554570.0,Off Market,,0,Manhattan
251,9 5th Ave Fl 7A,New York,NY,10017-2496,New York,Cooperative Unit,,,392071.0,37566.0,1955.0,,,,R10,,,,0,Manhattan
252,142 W 82nd St,New York,NY,10024-5525,New York,Cooperative Unit,1.0,1.0,8500.0,1916.0,1900.0,1775803.0,635000.0,2016-09-15,R8B,889785.0,Sold,2009-05-23,0,Manhattan
253,504 Grand St,New York,NY,10002-4182,New York,Cooperative Unit,3.0,0.0,216200.0,60156.0,1929.0,720000.0,720000.0,2024-10-08,R7-2,21221550.0,Off Market,,0,Manhattan
254,126 W 11th St,New York,NY,10011-8330,New York,Cooperative Unit,,,29624.0,5831.0,1930.0,1941586.0,,,R6,3292740.0,,,0,Manhattan
255,409 E 82nd St,New York,NY,10028-6037,New York,Apartment House (5+ Units),,,8020.0,2554.0,1910.0,1315421.0,,,R8B,804870.0,,,0,Manhattan
256,150 W 79th St,New York,NY,10024-6431,New York,Cooperative Unit,,,70080.0,8549.0,1911.0,,1560000.0,2025-01-10,R10A,7189110.0,Sold,,0,Manhattan
257,230 E 73rd St,New York,NY,10021-4320,New York,Cooperative Unit,1.0,1.0,89281.0,10216.0,1937.0,1456600.0,1425000.0,2021-10-11,R8B,8521486.0,Sold,2021-06-15,1425000,Manhattan
258,111 E 36th St,New York,NY,10016-3446,New York,Cooperative Unit,1.0,1.0,8595.0,2074.0,1910.0,606159.0,,,R8B,1134219.0,Off Market,2018-06-21,0,Manhattan
259,82 Charles St,New York,NY,10014-6103,New York,Cooperative Unit,,,19210.0,4800.0,1900.0,1667489.0,60000.0,2024-02-15,R6,2430080.0,Off Market,2024-02-24,60000,Manhattan
260,210 E 73rd St,New York,NY,10021-4395,New York,Cooperative Unit,,1.0,75133.0,10216.0,1929.0,,1250000.0,2024-11-14,R8B,8670960.0,Off Market,,0,Manhattan
261,260 W 10th St,New York,NY,10014-2512,New York,Cooperative Unit,10.0,10.0,9984.0,2880.0,1910.0,1179050.0,901000.0,2014-09-04,R6,1312200.0,Sold,,0,Manhattan
262,344 W 12th St,New York,NY,10014-1707,New York,Cooperative Unit,,,22530.0,5790.0,1925.0,447505.0,660000.0,2021-03-05,R6,2762460.0,,,0,Manhattan
263,1589 3rd Ave,New York,NY,10128,New York,Cooperative Unit,0.0,0.0,192445.0,16578.0,1980.0,909112.0,905000.0,2024-09-25,C1-9,22665230.0,Off Market,,0,Manhattan
264,138 Nassau St,New York,NY,10038-1511,New York,Cooperative Unit,,,79422.0,5964.0,1901.0,1247974.0,1250000.0,2023-12-21,C6-4,7703655.0,,,0,Manhattan
265,85 Stanton St,New York,NY,10002-1407,New York,Cooperative Unit,,,8928.0,1925.0,1900.0,835962.0,700000.0,2014-09-01,C44A,1036850.0,Sold,,0,Manhattan
266,332 E 84th St,New York,NY,10028-4443,New York,Cooperative Unit,,,52900.0,10216.0,1920.0,1152390.0,,,R8B,4699260.0,,,0,Manhattan
267,108 W 78th St,New York,NY,10024-6721,New York,Cooperative Unit,,,7750.0,2492.0,1900.0,,,,R8B,1012514.0,Off Market,,0,Manhattan
268,6 W 71st St,New York,NY,10023-4203,New York,Cooperative Unit,1.0,1.0,6440.0,2008.0,1900.0,3729048.0,3800000.0,2022-08-04,R8B,770246.0,Off Market,2009-10-01,0,Manhattan
269,482 Hudson St,New York,NY,10014,New York,Cooperative Unit,,,24192.0,5337.0,1940.0,,985000.0,2023-06-28,C1-6,3179880.0,Off Market,,0,Manhattan
270,43 E 62nd St,New York,NY,10065,New York,Cooperative Unit,,,55639.0,7531.0,1915.0,518084.0,5250000.0,2022-02-23,R8B,6855030.0,,,0,Manhattan
271,1158 5th Ave,New York,NY,10029-6917,New York,Cooperative Unit,4.0,5.0,157824.0,13876.0,1924.0,4873031.0,11400000.0,2021-12-20,R9,15201360.0,Sold,2024-10-30,11400000,Manhattan
272,323 W 74th St,New York,NY,10023-1618,New York,Apartment House (5+ Units),9.0,10.0,9554.0,2400.0,1900.0,9857290.0,2500000.0,2024-04-11,R10A,792791.0,Off Market,2016-05-20,0,Manhattan
273,201 E 62nd St,New York,NY,10065-7627,New York,Cooperative Unit,,,163496.0,11907.0,1963.0,,1875000.0,2019-05-28,C1-9,16542080.0,Off Market,,0,Manhattan
274,74 Reade St,New York,NY,10007-1845,New York,Cooperative Unit,5.0,4.0,20788.0,3498.0,1915.0,2649839.0,2358000.0,2006-09-28,C62A,2219895.0,Off Market,,0,Manhattan
275,149 W 85th St,New York,NY,10024-4476,New York,Cooperative Unit,2.0,2.0,5093.0,1706.0,1900.0,5453801.0,1487000.0,2019-07-12,R8B,627956.0,Off Market,2008-05-29,0,Manhattan
276,125 E 63rd St,New York,NY,10065-7302,New York,Cooperative Unit,,,60748.0,8703.0,1923.0,1189081.0,2200000.0,2018-10-10,R8B,7767450.0,Sold,,0,Manhattan
277,9 5th Ave Fl 12LM,New York,NY,10017-2496,New York,Cooperative Unit,,,392071.0,37566.0,1955.0,3565187.0,3400000.0,2020-08-24,R10,,,,0,Manhattan
278,345 W 58th St,New York,NY,10019-1145,New York,Cooperative Unit,1.0,1.0,588527.0,129852.0,1957.0,791074.0,775000.0,2024-04-16,R8,52257690.0,Off Market,2024-06-12,590000,Manhattan
279,371 W St,New York,NY,10014,New York,Cooperative Unit,0.0,0.0,215890.0,66821.0,1960.0,1083452.0,1075000.0,2024-08-29,C16A,10796130.0,Off Market,,0,Manhattan
280,560 3rd Ave # 2G,New York,NY,10016-3127,New York,Cooperative Unit,1.0,1.0,329706.0,25527.0,1975.0,652691.0,605000.0,2021-03-30,C1-9,,Off Market,2020-03-03,0,Manhattan
281,142 W 26th St,New York,NY,10001-6814,New York,Cooperative Unit,,,52543.0,4366.0,1911.0,,3800000.0,2020-12-17,M1-6,5642490.0,Off Market,,0,Manhattan
282,303 W 66th St,New York,NY,10023-6305,New York,Cooperative Unit,1.0,1.0,426476.0,55234.0,1962.0,,1025000.0,2024-06-03,R8,41770600.0,Sold,,0,Manhattan
283,119 Waverly Pl,New York,NY,10011-9144,New York,Cooperative Unit,3.0,4.0,9260.0,2325.0,1900.0,4231750.0,4000000.0,2021-07-28,R6,513718.0,Active,2022-08-06,6495000,Manhattan
284,15 W 81st St,New York,NY,10024-6022,New York,Cooperative Unit,0.0,0.0,338373.0,26875.0,1930.0,3574110.0,3700000.0,2022-12-28,R10A,34611980.0,Off Market,,0,Manhattan
285,232 E 6th St,New York,NY,10003-8250,New York,Cooperative Unit,0.0,0.0,22266.0,4850.0,1920.0,,1325000.0,2022-12-09,R8B,2257560.0,Sold,,0,Manhattan
286,67 Perry St,New York,NY,10014-3245,New York,Cooperative Unit,,,13500.0,3515.0,1900.0,2459480.0,2650000.0,2020-01-14,R6,884853.0,,,0,Manhattan
287,288 W 92nd St,New York,NY,10025-7356,New York,Cooperative Unit,,,22150.0,5000.0,1940.0,2215045.0,2100000.0,2021-03-12,R8,2339000.0,,,0,Manhattan
288,437 E 86th St,New York,NY,10028,New York,Cooperative Unit,,,153347.0,14275.0,1961.0,,525000.0,2023-10-03,R10A,16477850.0,,,0,Manhattan
289,403 E 90th St,New York,NY,10128-5107,New York,Cooperative Unit,,,8870.0,2517.0,1920.0,4300350.0,552500.0,2018-10-25,C8-4,935190.0,Sold,2007-11-16,0,Manhattan
290,211 E 18th St,New York,NY,10003-3620,New York,Cooperative Unit,4.0,3.0,111396.0,23184.0,1958.0,2419546.0,2025000.0,2023-10-05,R7B,12015960.0,Sold,2023-03-08,2800000,Manhattan
